packet_number,length,bssid,ta,ra,fc_type_subtype,fc_type,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
366,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674235392005,1743180726.6929543,2025-03-28 18:52:06.692954
367,72,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x001b,1,6,100,5500,5,False,False,-91,,,,1743180726.693074,2025-03-28 18:52:06.693074
368,84,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0019,1,24,100,5500,5,False,False,-88,,,,1743180726.693821,2025-03-28 18:52:06.693821
369,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052311142437,1743180726.7238286,2025-03-28 18:52:06.723829
370,75,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0015,1,6,100,5500,5,False,False,-92,,,,1743180726.7486868,2025-03-28 18:52:06.748687
371,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052311244837,1743180726.7750473,2025-03-28 18:52:06.775047
372,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674235494408,1743180726.7953587,2025-03-28 18:52:06.795359
373,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052311244837,1743180726.8261461,2025-03-28 18:52:06.826146
374,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052311347237,1743180726.8774757,2025-03-28 18:52:06.877476
375,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-88,,,6674235596811,1743180726.8978922,2025-03-28 18:52:06.897892
376,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052311347237,1743180726.9285529,2025-03-28 18:52:06.928553
377,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052311449637,1743180726.979861,2025-03-28 18:52:06.979861
378,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-88,,,6674235699207,1743180727.0002334,2025-03-28 18:52:07.000233
379,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052311449637,1743180727.031675,2025-03-28 18:52:07.031675
380,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052311552037,1743180727.0828416,2025-03-28 18:52:07.082842
381,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674235801603,1743180727.102836,2025-03-28 18:52:07.102836
382,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052311552037,1743180727.1337678,2025-03-28 18:52:07.133768
383,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052311654437,1743180727.1851037,2025-03-28 18:52:07.185104
384,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674235904008,1743180727.2052422,2025-03-28 18:52:07.205242
385,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052311654437,1743180727.2358494,2025-03-28 18:52:07.235849
386,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052311756837,1743180727.2875075,2025-03-28 18:52:07.287508
387,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674236006404,1743180727.30765,2025-03-28 18:52:07.307650
388,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052311756837,1743180727.3385844,2025-03-28 18:52:07.338584
389,84,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0019,1,24,100,5500,5,False,False,-87,,,,1743180727.35394,2025-03-28 18:52:07.353940
390,72,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x001b,1,6,100,5500,5,False,False,-93,,,,1743180727.3563106,2025-03-28 18:52:07.356311
391,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052311859237,1743180727.3895023,2025-03-28 18:52:07.389502
392,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674236108804,1743180727.4098048,2025-03-28 18:52:07.409805
393,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052311859237,1743180727.4410236,2025-03-28 18:52:07.441024
394,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052311961637,1743180727.4918568,2025-03-28 18:52:07.491857
395,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674236211210,1743180727.512253,2025-03-28 18:52:07.512253
396,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052311961637,1743180727.5430124,2025-03-28 18:52:07.543012
397,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052312064037,1743180727.5946965,2025-03-28 18:52:07.594697
398,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674236313606,1743180727.6146164,2025-03-28 18:52:07.614616
399,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052312064037,1743180727.6460402,2025-03-28 18:52:07.646040
400,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052312166437,1743180727.6969051,2025-03-28 18:52:07.696905
401,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674236416011,1743180727.7172344,2025-03-28 18:52:07.717234
402,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052312166437,1743180727.7478406,2025-03-28 18:52:07.747841
403,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052312268837,1743180727.7991087,2025-03-28 18:52:07.799109
404,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-89,,,6674236518406,1743180727.8194134,2025-03-28 18:52:07.819413
405,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052312268837,1743180727.850316,2025-03-28 18:52:07.850316
406,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052312371237,1743180727.9014997,2025-03-28 18:52:07.901500
407,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674236620805,1743180727.9220693,2025-03-28 18:52:07.922069
408,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052312371237,1743180727.9525673,2025-03-28 18:52:07.952567
409,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052312473637,1743180728.0039053,2025-03-28 18:52:08.003905
410,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674236723210,1743180728.0245905,2025-03-28 18:52:08.024590
411,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052312473637,1743180728.0552504,2025-03-28 18:52:08.055250
412,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052312576037,1743180728.1063318,2025-03-28 18:52:08.106332
413,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674236825610,1743180728.1266508,2025-03-28 18:52:08.126651
414,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052312576037,1743180728.1574016,2025-03-28 18:52:08.157402
415,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052312678437,1743180728.209354,2025-03-28 18:52:08.209354
416,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674236928006,1743180728.229037,2025-03-28 18:52:08.229037
417,80,70:97:41:04:3c:45,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0024,2,6,100,5500,5,False,False,-88,,,,1743180728.2435856,2025-03-28 18:52:08.243586
418,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052312678437,1743180728.2598066,2025-03-28 18:52:08.259807
419,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052312780837,1743180728.3111846,2025-03-28 18:52:08.311185
420,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674237030406,1743180728.3314822,2025-03-28 18:52:08.331482
421,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052312780837,1743180728.3622375,2025-03-28 18:52:08.362237
422,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052312883237,1743180728.413896,2025-03-28 18:52:08.413896
423,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-88,,,6674237132807,1743180728.434313,2025-03-28 18:52:08.434313
424,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052312883237,1743180728.4646306,2025-03-28 18:52:08.464631
425,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052312985637,1743180728.5160148,2025-03-28 18:52:08.516015
426,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674237235203,1743180728.5362992,2025-03-28 18:52:08.536299
427,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052312985637,1743180728.5674415,2025-03-28 18:52:08.567441
428,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052313088037,1743180728.6188178,2025-03-28 18:52:08.618818
429,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674237337609,1743180728.63894,2025-03-28 18:52:08.638940
430,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052313088037,1743180728.6697078,2025-03-28 18:52:08.669708
431,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052313190437,1743180728.7212074,2025-03-28 18:52:08.721207
432,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674237440008,1743180728.7413554,2025-03-28 18:52:08.741355
433,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052313190437,1743180728.7718475,2025-03-28 18:52:08.771847
434,72,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x001b,1,6,100,5500,5,False,False,-91,,,,1743180728.7962484,2025-03-28 18:52:08.796248
435,84,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0019,1,24,100,5500,5,False,False,-87,,,,1743180728.7967205,2025-03-28 18:52:08.796721
436,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052313292837,1743180728.8235948,2025-03-28 18:52:08.823595
437,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674237542405,1743180728.843738,2025-03-28 18:52:08.843738
438,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052313292837,1743180728.8744674,2025-03-28 18:52:08.874467
439,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052313395237,1743180728.926005,2025-03-28 18:52:08.926005
440,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674237644807,1743180728.9461598,2025-03-28 18:52:08.946160
441,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052313395237,1743180728.976917,2025-03-28 18:52:08.976917
442,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052313497637,1743180729.0279648,2025-03-28 18:52:09.027965
443,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674237747203,1743180729.0483222,2025-03-28 18:52:09.048322
444,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052313497637,1743180729.0796125,2025-03-28 18:52:09.079612
445,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052313600037,1743180729.1308208,2025-03-28 18:52:09.130821
446,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674237849611,1743180729.1509805,2025-03-28 18:52:09.150980
447,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052313600037,1743180729.181888,2025-03-28 18:52:09.181888
448,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052313702437,1743180729.233218,2025-03-28 18:52:09.233218
449,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-88,,,6674237952007,1743180729.2534835,2025-03-28 18:52:09.253484
450,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052313702437,1743180729.2838671,2025-03-28 18:52:09.283867
451,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052313804837,1743180729.3354533,2025-03-28 18:52:09.335453
452,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674238054404,1743180729.3555512,2025-03-28 18:52:09.355551
453,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052313804837,1743180729.3867085,2025-03-28 18:52:09.386708
454,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052313907237,1743180729.4380317,2025-03-28 18:52:09.438032
455,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674238156810,1743180729.458174,2025-03-28 18:52:09.458174
456,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052313907237,1743180729.4888403,2025-03-28 18:52:09.488840
457,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052314009637,1743180729.5400639,2025-03-28 18:52:09.540064
458,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674238259206,1743180729.5605748,2025-03-28 18:52:09.560575
459,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052314009637,1743180729.591503,2025-03-28 18:52:09.591503
460,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052314112037,1743180729.6428463,2025-03-28 18:52:09.642846
461,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674238361611,1743180729.662745,2025-03-28 18:52:09.662745
462,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052314112037,1743180729.6935015,2025-03-28 18:52:09.693501
463,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052314214437,1743180729.7447963,2025-03-28 18:52:09.744796
464,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674238464007,1743180729.7650743,2025-03-28 18:52:09.765074
465,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052314214437,1743180729.7958179,2025-03-28 18:52:09.795818
466,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052314316837,1743180729.8474302,2025-03-28 18:52:09.847430
467,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674238566412,1743180729.867502,2025-03-28 18:52:09.867502
468,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052314316837,1743180729.8985126,2025-03-28 18:52:09.898513
469,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052314419237,1743180729.9496045,2025-03-28 18:52:09.949605
470,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-89,,,6674238668808,1743180729.9698904,2025-03-28 18:52:09.969890
471,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052314419237,1743180730.0007007,2025-03-28 18:52:10.000701
472,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052314521637,1743180730.05208,2025-03-28 18:52:10.052080
473,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674238771226,1743180730.072336,2025-03-28 18:52:10.072336
474,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052314521637,1743180730.103043,2025-03-28 18:52:10.103043
475,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052314624037,1743180730.154408,2025-03-28 18:52:10.154408
476,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674238873604,1743180730.174781,2025-03-28 18:52:10.174781
477,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052314624037,1743180730.205968,2025-03-28 18:52:10.205968
478,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052314726437,1743180730.2568636,2025-03-28 18:52:10.256864
479,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674238976009,1743180730.2774158,2025-03-28 18:52:10.277416
480,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052314726437,1743180730.3079233,2025-03-28 18:52:10.307923
481,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052314828837,1743180730.3592505,2025-03-28 18:52:10.359251
482,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674239078405,1743180730.3795347,2025-03-28 18:52:10.379535
483,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052314828837,1743180730.4103134,2025-03-28 18:52:10.410313
484,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052314931237,1743180730.461651,2025-03-28 18:52:10.461651
485,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674239180810,1743180730.4820406,2025-03-28 18:52:10.482041
486,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-73,,,1052314931237,1743180730.5127094,2025-03-28 18:52:10.512709
487,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052315033637,1743180730.563999,2025-03-28 18:52:10.563999
488,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674239283206,1743180730.5843158,2025-03-28 18:52:10.584316
489,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052315033637,1743180730.6150558,2025-03-28 18:52:10.615056
490,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052315136037,1743180730.666427,2025-03-28 18:52:10.666427
491,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674239385611,1743180730.6867337,2025-03-28 18:52:10.686734
492,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052315136037,1743180730.7174854,2025-03-28 18:52:10.717485
493,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052315238437,1743180730.7688172,2025-03-28 18:52:10.768817
494,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674239488007,1743180730.789124,2025-03-28 18:52:10.789124
495,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052315238437,1743180730.8199406,2025-03-28 18:52:10.819941
496,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052315340837,1743180730.871237,2025-03-28 18:52:10.871237
